"Customer_Age.x","Gender.x","Annual_Income.x","Credit_Score.x","Purchase_Category.x","BNPL_Provider.x","Purchase_Amount.x","Repayment_Status.x","Income_Bracket","Device_Type","Connection_Type","Checkout_Time_Seconds","Browser","Is_Bad","Cluster"
41,"Male",35634,759,"Groceries","Affirm",92,"Late Payment","Mid-Tier","Tablet","4G/5G",134,"Safari","0","1"
36,"Male",87878,793,"Beauty","Klarna",261,"Paid On Time","Wealth-Tier","Mobile","4G/5G",100,"Edge","0","3"
50,"Female",86479,353,"Beauty","Afterpay",257,"Late Payment","Wealth-Tier","Desktop","WiFi",50,"Edge","0","2"
47,"Male",84554,309,"Electronics","Afterpay",452,"Late Payment","Wealth-Tier","Desktop","WiFi",52,"Chrome","0","2"
57,"Male",106198,457,"Travel","Klarna",2989,"Paid On Time","Wealth-Tier","Mobile","4G/5G",107,"Edge","0","3"
21,"Male",99566,496,"Travel","Afterpay",371,"Paid On Time","Wealth-Tier","Desktop","WiFi",34,"Firefox","0","3"
49,"Non-Binary",84009,469,"Home & Furniture","Sezzle",46,"Late Payment","Wealth-Tier","Desktop","4G/5G",69,"Chrome","0","2"
18,"Non-Binary",45071,440,"Groceries","Sezzle",120,"Late Payment","Mid-Tier","Desktop","4G/5G",56,"Firefox","0","1"
51,"Female",25265,350,"Fashion","Afterpay",41,"Paid On Time","Entry-Level","Mobile","WiFi",38,"Firefox","0","1"
38,"Female",97510,569,"Fashion","Sezzle",289,"Late Payment","Wealth-Tier","Desktop","4G/5G",25,"Firefox","0","3"
48,"Male",57171,424,"Home & Furniture","Affirm",31,"Paid On Time","Mid-Tier","Mobile","4G/5G",134,"Chrome","0","2"
31,"Male",77391,425,"Groceries","Afterpay",218,"Paid On Time","Wealth-Tier","Mobile","4G/5G",37,"Safari","0","2"
43,"Female",71921,328,"Electronics","Afterpay",1484,"Late Payment","Wealth-Tier","Desktop","WiFi",170,"Safari","0","2"
39,"Female",72876,580,"Travel","Klarna",691,"Paid On Time","Wealth-Tier","Mobile","WiFi",14,"Safari","0","2"
51,"Male",73353,398,"Electronics","Affirm",1966,"Paid On Time","Wealth-Tier","Mobile","4G/5G",48,"Firefox","0","2"
50,"Male",30445,805,"Groceries","Klarna",73,"Paid On Time","Mid-Tier","Mobile","WiFi",73,"Chrome","0","1"
30,"Male",100305,718,"Fashion","Affirm",83,"Paid On Time","Wealth-Tier","Mobile","4G/5G",130,"Edge","0","3"
49,"Female",32646,415,"Electronics","Affirm",382,"Defaulted","Mid-Tier","Desktop","WiFi",41,"Safari","1","1"
25,"Female",74075,775,"Home & Furniture","Sezzle",218,"Paid On Time","Wealth-Tier","Mobile","WiFi",13,"Firefox","0","2"
39,"Female",75656,387,"Groceries","Klarna",178,"Paid On Time","Wealth-Tier","Desktop","4G/5G",69,"Safari","0","2"
58,"Female",54689,355,"Travel","Klarna",1630,"Late Payment","Mid-Tier","Desktop","WiFi",57,"Safari","0","2"
37,"Male",85464,490,"Electronics","Sezzle",1570,"Defaulted","Wealth-Tier","Tablet","VPN",134,"Chrome","1","2"
38,"Female",88093,492,"Fashion","Affirm",100,"Paid On Time","Wealth-Tier","Mobile","4G/5G",79,"Firefox","0","3"
51,"Male",34012,709,"Fashion","Afterpay",157,"Paid On Time","Mid-Tier","Desktop","4G/5G",26,"Edge","0","1"
47,"Female",22850,346,"Home & Furniture","Affirm",67,"Paid On Time","Entry-Level","Mobile","WiFi",59,"Safari","0","1"
23,"Male",86281,528,"Beauty","Sezzle",239,"Defaulted","Wealth-Tier","Tablet","WiFi",48,"Edge","1","2"
52,"Male",52010,473,"Travel","Affirm",820,"Late Payment","Mid-Tier","Desktop","4G/5G",72,"Firefox","0","1"
44,"Female",23478,742,"Beauty","Affirm",91,"Paid On Time","Entry-Level","Mobile","WiFi",33,"Firefox","0","1"
37,"Male",63301,376,"Beauty","Affirm",174,"Paid On Time","Mid-Tier","Mobile","4G/5G",29,"Edge","0","2"
55,"Female",89283,532,"Groceries","Klarna",186,"Paid On Time","Wealth-Tier","Mobile","WiFi",131,"Safari","0","3"
57,"Female",56823,384,"Travel","Sezzle",325,"Paid On Time","Mid-Tier","Mobile","4G/5G",72,"Chrome","0","2"
31,"Male",26853,493,"Beauty","Sezzle",95,"Paid On Time","Entry-Level","Mobile","WiFi",24,"Safari","0","1"
27,"Male",73468,754,"Travel","Affirm",968,"Paid On Time","Wealth-Tier","Desktop","WiFi",45,"Firefox","0","2"
59,"Female",47391,333,"Groceries","Klarna",39,"Paid On Time","Mid-Tier","Mobile","4G/5G",176,"Firefox","0","1"
32,"Male",58613,407,"Beauty","Klarna",96,"Defaulted","Mid-Tier","Tablet","WiFi",154,"Firefox","1","2"
57,"Male",37160,527,"Home & Furniture","Sezzle",274,"Late Payment","Mid-Tier","Desktop","4G/5G",67,"Edge","0","1"
60,"Female",107669,431,"Groceries","Affirm",172,"Paid On Time","Wealth-Tier","Mobile","4G/5G",150,"Firefox","0","3"
20,"Male",22378,660,"Travel","Afterpay",2769,"Late Payment","Entry-Level","Desktop","4G/5G",82,"Safari","0","1"
32,"Male",66243,466,"Beauty","Afterpay",176,"Defaulted","Mid-Tier","Tablet","4G/5G",76,"Chrome","1","2"
62,"Female",22098,643,"Electronics","Sezzle",1885,"Late Payment","Entry-Level","Desktop","WiFi",87,"Firefox","0","1"
48,"Male",106930,358,"Groceries","Sezzle",195,"Defaulted","Wealth-Tier","Tablet","WiFi",42,"Chrome","1","3"
28,"Male",71018,567,"Groceries","Sezzle",160,"Late Payment","Wealth-Tier","Desktop","4G/5G",38,"Edge","0","2"
63,"Male",69632,448,"Fashion","Afterpay",32,"Paid On Time","Mid-Tier","Mobile","4G/5G",59,"Safari","0","2"
56,"Male",105527,847,"Home & Furniture","Sezzle",281,"Paid On Time","Wealth-Tier","Mobile","WiFi",30,"Safari","0","3"
36,"Male",60563,400,"Fashion","Affirm",129,"Late Payment","Mid-Tier","Desktop","VPN",141,"Firefox","0","2"
32,"Female",72644,482,"Beauty","Klarna",266,"Late Payment","Wealth-Tier","Desktop","WiFi",50,"Firefox","0","2"
55,"Female",63361,410,"Electronics","Klarna",1554,"Late Payment","Mid-Tier","Desktop","4G/5G",57,"Firefox","0","2"
37,"Male",35093,789,"Travel","Sezzle",2393,"Paid On Time","Mid-Tier","Mobile","WiFi",150,"Edge","0","1"
39,"Male",103787,384,"Groceries","Sezzle",192,"Late Payment","Wealth-Tier","Desktop","4G/5G",133,"Edge","0","3"
24,"Female",44202,480,"Groceries","Afterpay",60,"Late Payment","Mid-Tier","Desktop","4G/5G",96,"Chrome","0","1"
31,"Male",31760,319,"Fashion","Afterpay",226,"Late Payment","Mid-Tier","Mobile","WiFi",178,"Chrome","0","1"
21,"Female",61212,422,"Beauty","Sezzle",133,"Defaulted","Mid-Tier","Tablet","WiFi",155,"Chrome","1","2"
26,"Female",82682,449,"Home & Furniture","Affirm",33,"Paid On Time","Wealth-Tier","Mobile","VPN",124,"Chrome","0","2"
56,"Male",57455,484,"Home & Furniture","Sezzle",292,"Paid On Time","Mid-Tier","Mobile","4G/5G",36,"Firefox","0","2"
42,"Female",119228,318,"Groceries","Affirm",119,"Paid On Time","Wealth-Tier","Mobile","4G/5G",122,"Firefox","0","3"
64,"Female",58310,814,"Groceries","Affirm",38,"Paid On Time","Mid-Tier","Mobile","4G/5G",16,"Edge","0","2"
52,"Female",102217,341,"Home & Furniture","Klarna",28,"Late Payment","Wealth-Tier","Desktop","4G/5G",152,"Safari","0","3"
54,"Male",81664,696,"Beauty","Afterpay",23,"Paid On Time","Wealth-Tier","Mobile","4G/5G",147,"Firefox","0","2"
44,"Male",22645,583,"Home & Furniture","Klarna",274,"Paid On Time","Entry-Level","Mobile","4G/5G",155,"Safari","0","1"
45,"Male",117559,787,"Travel","Afterpay",1083,"Paid On Time","Wealth-Tier","Mobile","VPN",134,"Firefox","0","3"
41,"Male",107535,500,"Electronics","Affirm",1689,"Late Payment","Wealth-Tier","Desktop","4G/5G",120,"Chrome","0","3"
50,"Male",49662,566,"Fashion","Klarna",112,"Paid On Time","Mid-Tier","Mobile","WiFi",59,"Firefox","0","1"
50,"Male",76105,457,"Electronics","Affirm",683,"Paid On Time","Wealth-Tier","Mobile","WiFi",81,"Safari","0","2"
33,"Female",100766,584,"Fashion","Afterpay",86,"Defaulted","Wealth-Tier","Tablet","WiFi",144,"Firefox","1","3"
40,"Male",117099,418,"Groceries","Afterpay",144,"Paid On Time","Wealth-Tier","Mobile","4G/5G",56,"Firefox","0","3"
63,"Female",36951,848,"Travel","Sezzle",1741,"Paid On Time","Mid-Tier","Desktop","4G/5G",11,"Chrome","0","1"
28,"Female",50233,787,"Home & Furniture","Sezzle",162,"Paid On Time","Mid-Tier","Mobile","WiFi",152,"Firefox","0","1"
63,"Male",86697,578,"Travel","Afterpay",2807,"Paid On Time","Wealth-Tier","Desktop","VPN",130,"Chrome","0","2"
57,"Male",95933,574,"Beauty","Klarna",242,"Paid On Time","Wealth-Tier","Mobile","4G/5G",60,"Chrome","0","3"
36,"Female",101963,731,"Electronics","Afterpay",1496,"Paid On Time","Wealth-Tier","Mobile","4G/5G",59,"Chrome","0","3"
51,"Female",44701,519,"Travel","Klarna",2556,"Paid On Time","Mid-Tier","Mobile","4G/5G",134,"Safari","0","1"
40,"Male",81979,404,"Groceries","Afterpay",56,"Paid On Time","Wealth-Tier","Mobile","WiFi",158,"Firefox","0","2"
27,"Male",63794,343,"Home & Furniture","Affirm",261,"Late Payment","Mid-Tier","Desktop","WiFi",75,"Safari","0","2"
54,"Male",77156,639,"Travel","Klarna",483,"Paid On Time","Wealth-Tier","Mobile","WiFi",34,"Edge","0","2"
64,"Female",97713,697,"Fashion","Affirm",197,"Paid On Time","Wealth-Tier","Mobile","4G/5G",152,"Edge","0","3"
18,"Male",26599,689,"Home & Furniture","Sezzle",45,"Paid On Time","Entry-Level","Mobile","WiFi",147,"Chrome","0","1"
19,"Female",94876,477,"Travel","Sezzle",899,"Paid On Time","Wealth-Tier","Desktop","4G/5G",107,"Safari","0","3"
39,"Male",111878,740,"Groceries","Affirm",106,"Paid On Time","Wealth-Tier","Mobile","VPN",164,"Safari","0","3"
34,"Female",66233,639,"Groceries","Sezzle",147,"Paid On Time","Mid-Tier","Mobile","WiFi",19,"Safari","0","2"
64,"Female",41487,646,"Beauty","Klarna",26,"Paid On Time","Mid-Tier","Mobile","4G/5G",15,"Edge","0","1"
41,"Female",107926,632,"Home & Furniture","Affirm",116,"Paid On Time","Wealth-Tier","Desktop","4G/5G",6,"Firefox","0","3"
38,"Male",25102,346,"Electronics","Klarna",805,"Defaulted","Entry-Level","Desktop","4G/5G",25,"Firefox","1","1"
57,"Female",70833,824,"Home & Furniture","Klarna",45,"Paid On Time","Wealth-Tier","Desktop","WiFi",159,"Chrome","0","2"
46,"Female",56839,538,"Groceries","Afterpay",118,"Late Payment","Mid-Tier","Desktop","WiFi",140,"Safari","0","2"
31,"Female",118907,720,"Fashion","Klarna",279,"Paid On Time","Wealth-Tier","Desktop","VPN",168,"Edge","0","3"
25,"Female",62432,591,"Home & Furniture","Sezzle",176,"Paid On Time","Mid-Tier","Mobile","WiFi",25,"Safari","0","2"
47,"Female",91687,813,"Electronics","Affirm",1739,"Paid On Time","Wealth-Tier","Mobile","4G/5G",174,"Edge","0","3"
39,"Female",112503,772,"Beauty","Affirm",206,"Paid On Time","Wealth-Tier","Desktop","WiFi",111,"Edge","0","3"
40,"Male",79119,735,"Beauty","Klarna",245,"Defaulted","Wealth-Tier","Tablet","WiFi",117,"Firefox","1","2"
57,"Male",21190,773,"Groceries","Afterpay",90,"Paid On Time","Entry-Level","Mobile","WiFi",65,"Firefox","0","1"
30,"Male",82237,823,"Electronics","Klarna",499,"Paid On Time","Wealth-Tier","Desktop","WiFi",109,"Firefox","0","2"
45,"Female",59580,316,"Groceries","Afterpay",214,"Paid On Time","Mid-Tier","Mobile","WiFi",139,"Firefox","0","2"
47,"Female",50666,645,"Travel","Affirm",490,"Paid On Time","Mid-Tier","Mobile","4G/5G",150,"Edge","0","1"
22,"Female",103930,530,"Groceries","Affirm",273,"Paid On Time","Wealth-Tier","Mobile","WiFi",179,"Firefox","0","3"
27,"Female",65901,509,"Fashion","Klarna",176,"Paid On Time","Mid-Tier","Mobile","4G/5G",117,"Chrome","0","2"
56,"Non-Binary",60768,775,"Fashion","Sezzle",38,"Paid On Time","Mid-Tier","Mobile","4G/5G",53,"Edge","0","2"
26,"Female",118137,446,"Groceries","Klarna",77,"Paid On Time","Wealth-Tier","Desktop","WiFi",15,"Chrome","0","3"
31,"Male",62674,573,"Electronics","Klarna",1888,"Late Payment","Mid-Tier","Desktop","WiFi",165,"Edge","0","2"
55,"Female",85262,420,"Home & Furniture","Afterpay",296,"Late Payment","Wealth-Tier","Desktop","4G/5G",108,"Edge","0","2"
27,"Male",63905,740,"Beauty","Sezzle",254,"Paid On Time","Mid-Tier","Desktop","4G/5G",56,"Edge","0","2"
50,"Male",99534,750,"Beauty","Klarna",165,"Paid On Time","Wealth-Tier","Mobile","WiFi",21,"Firefox","0","3"
28,"Female",113117,316,"Beauty","Afterpay",66,"Paid On Time","Wealth-Tier","Desktop","WiFi",60,"Edge","0","3"
57,"Male",34131,690,"Groceries","Sezzle",261,"Paid On Time","Mid-Tier","Mobile","WiFi",130,"Edge","0","1"
23,"Male",22788,683,"Travel","Sezzle",631,"Paid On Time","Entry-Level","Mobile","VPN",50,"Edge","0","1"
34,"Female",71493,333,"Beauty","Sezzle",109,"Paid On Time","Wealth-Tier","Mobile","4G/5G",101,"Edge","0","2"
53,"Male",107846,320,"Travel","Afterpay",2810,"Paid On Time","Wealth-Tier","Mobile","WiFi",92,"Chrome","0","3"
23,"Male",52931,608,"Groceries","Affirm",225,"Paid On Time","Mid-Tier","Desktop","WiFi",13,"Edge","0","1"
64,"Male",114398,725,"Electronics","Klarna",1309,"Paid On Time","Wealth-Tier","Mobile","WiFi",89,"Safari","0","3"
27,"Female",65087,697,"Home & Furniture","Affirm",167,"Paid On Time","Mid-Tier","Mobile","WiFi",107,"Safari","0","2"
59,"Male",101178,413,"Beauty","Affirm",154,"Paid On Time","Wealth-Tier","Mobile","WiFi",89,"Chrome","0","3"
22,"Female",63492,468,"Electronics","Affirm",1780,"Paid On Time","Mid-Tier","Mobile","4G/5G",46,"Safari","0","2"
36,"Female",60201,581,"Groceries","Afterpay",217,"Paid On Time","Mid-Tier","Mobile","WiFi",87,"Safari","0","2"
24,"Female",75916,782,"Groceries","Sezzle",47,"Paid On Time","Wealth-Tier","Mobile","WiFi",64,"Edge","0","2"
41,"Female",56646,383,"Travel","Klarna",1452,"Paid On Time","Mid-Tier","Mobile","WiFi",171,"Chrome","0","2"
59,"Female",109148,640,"Fashion","Affirm",53,"Paid On Time","Wealth-Tier","Mobile","4G/5G",58,"Firefox","0","3"
36,"Male",21718,527,"Fashion","Afterpay",24,"Defaulted","Entry-Level","Tablet","WiFi",98,"Safari","1","1"
28,"Female",46988,810,"Travel","Afterpay",1267,"Paid On Time","Mid-Tier","Mobile","WiFi",140,"Edge","0","1"
20,"Female",108625,615,"Beauty","Affirm",54,"Paid On Time","Wealth-Tier","Mobile","4G/5G",131,"Chrome","0","3"
47,"Male",72023,520,"Travel","Sezzle",2414,"Paid On Time","Wealth-Tier","Mobile","WiFi",105,"Firefox","0","2"
60,"Female",22596,570,"Groceries","Afterpay",258,"Defaulted","Entry-Level","Tablet","4G/5G",53,"Edge","1","1"
55,"Male",117850,378,"Travel","Afterpay",1777,"Defaulted","Wealth-Tier","Tablet","WiFi",85,"Safari","1","3"
23,"Male",69599,843,"Beauty","Afterpay",95,"Defaulted","Mid-Tier","Tablet","WiFi",156,"Safari","1","2"
64,"Female",50976,528,"Electronics","Klarna",1603,"Paid On Time","Mid-Tier","Mobile","WiFi",99,"Edge","0","1"
52,"Male",59462,377,"Groceries","Sezzle",92,"Paid On Time","Mid-Tier","Mobile","WiFi",37,"Safari","0","2"
39,"Male",78921,817,"Home & Furniture","Affirm",203,"Late Payment","Wealth-Tier","Tablet","WiFi",48,"Safari","0","2"
28,"Female",33930,460,"Fashion","Afterpay",247,"Late Payment","Mid-Tier","Mobile","WiFi",176,"Safari","0","1"
25,"Male",60283,611,"Electronics","Afterpay",424,"Paid On Time","Mid-Tier","Mobile","WiFi",133,"Chrome","0","2"
44,"Female",55319,728,"Beauty","Afterpay",247,"Paid On Time","Mid-Tier","Mobile","WiFi",157,"Chrome","0","2"
46,"Male",28063,384,"Fashion","Sezzle",297,"Paid On Time","Entry-Level","Mobile","WiFi",84,"Safari","0","1"
25,"Female",86688,705,"Electronics","Affirm",1604,"Paid On Time","Wealth-Tier","Mobile","WiFi",6,"Firefox","0","2"
40,"Male",26940,311,"Fashion","Sezzle",61,"Defaulted","Entry-Level","Desktop","WiFi",76,"Firefox","1","1"
46,"Male",73370,739,"Beauty","Klarna",188,"Paid On Time","Wealth-Tier","Desktop","4G/5G",96,"Firefox","0","2"
33,"Male",54537,790,"Groceries","Afterpay",28,"Paid On Time","Mid-Tier","Mobile","VPN",48,"Chrome","0","2"
52,"Female",118845,515,"Travel","Sezzle",2157,"Paid On Time","Wealth-Tier","Mobile","VPN",52,"Firefox","0","3"
25,"Male",59744,789,"Electronics","Afterpay",1211,"Paid On Time","Mid-Tier","Mobile","4G/5G",14,"Chrome","0","2"
25,"Female",48251,793,"Travel","Afterpay",2224,"Paid On Time","Mid-Tier","Desktop","WiFi",112,"Chrome","0","1"
62,"Male",74948,799,"Home & Furniture","Affirm",25,"Paid On Time","Wealth-Tier","Mobile","4G/5G",48,"Chrome","0","2"
50,"Female",112631,694,"Electronics","Affirm",422,"Paid On Time","Wealth-Tier","Desktop","WiFi",161,"Firefox","0","3"
59,"Male",113897,397,"Fashion","Sezzle",66,"Paid On Time","Wealth-Tier","Mobile","VPN",92,"Firefox","0","3"
22,"Male",109178,471,"Home & Furniture","Affirm",229,"Paid On Time","Wealth-Tier","Mobile","WiFi",151,"Edge","0","3"
54,"Female",60607,433,"Fashion","Afterpay",143,"Paid On Time","Mid-Tier","Mobile","4G/5G",87,"Chrome","0","2"
34,"Female",80860,817,"Travel","Afterpay",2653,"Paid On Time","Wealth-Tier","Mobile","4G/5G",127,"Firefox","0","2"
39,"Female",53532,397,"Home & Furniture","Affirm",231,"Paid On Time","Mid-Tier","Mobile","4G/5G",175,"Edge","0","2"
31,"Male",106261,567,"Electronics","Affirm",1880,"Paid On Time","Wealth-Tier","Mobile","4G/5G",158,"Firefox","0","3"
55,"Female",76203,512,"Fashion","Sezzle",72,"Paid On Time","Wealth-Tier","Desktop","WiFi",98,"Firefox","0","2"
49,"Male",98211,554,"Electronics","Afterpay",1835,"Late Payment","Wealth-Tier","Desktop","WiFi",115,"Firefox","0","3"
31,"Female",102343,578,"Travel","Sezzle",2362,"Paid On Time","Wealth-Tier","Desktop","4G/5G",99,"Chrome","0","3"
61,"Male",86841,790,"Beauty","Afterpay",21,"Paid On Time","Wealth-Tier","Desktop","4G/5G",162,"Edge","0","3"
37,"Male",112341,569,"Fashion","Afterpay",221,"Paid On Time","Wealth-Tier","Mobile","4G/5G",70,"Chrome","0","3"
39,"Female",36277,359,"Electronics","Klarna",1771,"Paid On Time","Mid-Tier","Mobile","4G/5G",9,"Firefox","0","1"
47,"Male",106020,355,"Travel","Klarna",2425,"Late Payment","Wealth-Tier","Desktop","4G/5G",96,"Edge","0","3"
50,"Non-Binary",35167,620,"Travel","Afterpay",2553,"Late Payment","Mid-Tier","Desktop","4G/5G",165,"Chrome","0","1"
22,"Female",93367,411,"Home & Furniture","Affirm",181,"Paid On Time","Wealth-Tier","Mobile","WiFi",8,"Safari","0","3"
35,"Female",47356,608,"Travel","Sezzle",1688,"Paid On Time","Mid-Tier","Desktop","4G/5G",45,"Chrome","0","1"
63,"Male",92051,630,"Home & Furniture","Klarna",258,"Paid On Time","Wealth-Tier","Desktop","4G/5G",153,"Chrome","0","3"
24,"Female",116836,768,"Fashion","Affirm",83,"Paid On Time","Wealth-Tier","Desktop","4G/5G",33,"Safari","0","3"
46,"Male",104251,474,"Electronics","Sezzle",1995,"Paid On Time","Wealth-Tier","Mobile","VPN",53,"Chrome","0","3"
64,"Female",84539,679,"Home & Furniture","Sezzle",192,"Paid On Time","Wealth-Tier","Mobile","4G/5G",43,"Firefox","0","2"
26,"Male",28614,503,"Home & Furniture","Affirm",58,"Paid On Time","Entry-Level","Mobile","4G/5G",81,"Chrome","0","1"
64,"Male",43004,585,"Electronics","Klarna",777,"Paid On Time","Mid-Tier","Mobile","WiFi",80,"Edge","0","1"
58,"Male",113061,503,"Travel","Klarna",2843,"Paid On Time","Wealth-Tier","Desktop","WiFi",173,"Safari","0","3"
24,"Female",69517,713,"Beauty","Affirm",228,"Paid On Time","Mid-Tier","Mobile","WiFi",33,"Safari","0","2"
24,"Female",61844,631,"Travel","Klarna",668,"Paid On Time","Mid-Tier","Mobile","4G/5G",9,"Safari","0","2"
60,"Female",51336,368,"Fashion","Sezzle",147,"Paid On Time","Mid-Tier","Mobile","4G/5G",25,"Safari","0","1"
23,"Male",56823,305,"Fashion","Sezzle",246,"Paid On Time","Mid-Tier","Desktop","WiFi",30,"Chrome","0","2"
63,"Male",31441,754,"Electronics","Klarna",1433,"Paid On Time","Mid-Tier","Mobile","4G/5G",21,"Chrome","0","1"
64,"Male",66253,635,"Groceries","Afterpay",260,"Paid On Time","Mid-Tier","Mobile","4G/5G",135,"Safari","0","2"
57,"Male",89913,429,"Groceries","Sezzle",125,"Late Payment","Wealth-Tier","Desktop","WiFi",104,"Safari","0","3"
44,"Female",21672,754,"Travel","Klarna",364,"Paid On Time","Entry-Level","Mobile","WiFi",127,"Chrome","0","1"
21,"Male",53549,360,"Fashion","Klarna",286,"Paid On Time","Mid-Tier","Mobile","4G/5G",26,"Edge","0","2"
18,"Male",37364,483,"Beauty","Afterpay",101,"Late Payment","Mid-Tier","Mobile","WiFi",121,"Edge","0","1"
23,"Female",100875,348,"Beauty","Klarna",285,"Paid On Time","Wealth-Tier","Mobile","4G/5G",98,"Safari","0","3"
48,"Non-Binary",28330,823,"Travel","Sezzle",2641,"Late Payment","Entry-Level","Tablet","WiFi",65,"Safari","0","1"
18,"Female",30829,843,"Fashion","Sezzle",216,"Paid On Time","Mid-Tier","Mobile","WiFi",25,"Firefox","0","1"
22,"Male",104135,432,"Travel","Klarna",1216,"Defaulted","Wealth-Tier","Desktop","VPN",51,"Chrome","1","3"
36,"Male",118918,317,"Home & Furniture","Sezzle",60,"Paid On Time","Wealth-Tier","Mobile","4G/5G",14,"Firefox","0","3"
22,"Male",76304,835,"Fashion","Sezzle",284,"Paid On Time","Wealth-Tier","Desktop","4G/5G",104,"Edge","0","2"
22,"Female",38035,620,"Home & Furniture","Afterpay",91,"Paid On Time","Mid-Tier","Mobile","4G/5G",174,"Safari","0","1"
48,"Male",102714,652,"Electronics","Affirm",1482,"Paid On Time","Wealth-Tier","Desktop","4G/5G",93,"Chrome","0","3"
61,"Male",109909,711,"Home & Furniture","Klarna",59,"Paid On Time","Wealth-Tier","Mobile","VPN",134,"Safari","0","3"
24,"Male",75694,719,"Fashion","Afterpay",131,"Late Payment","Wealth-Tier","Tablet","WiFi",179,"Chrome","0","2"
32,"Female",112010,470,"Fashion","Klarna",295,"Late Payment","Wealth-Tier","Desktop","WiFi",21,"Firefox","0","3"
30,"Male",40590,415,"Electronics","Afterpay",1790,"Defaulted","Mid-Tier","Tablet","WiFi",66,"Firefox","1","1"
29,"Male",119965,539,"Beauty","Affirm",68,"Defaulted","Wealth-Tier","Tablet","WiFi",8,"Chrome","1","3"
36,"Female",32356,837,"Electronics","Afterpay",486,"Paid On Time","Mid-Tier","Mobile","WiFi",162,"Firefox","0","1"
30,"Male",103655,454,"Fashion","Klarna",235,"Defaulted","Wealth-Tier","Tablet","4G/5G",151,"Edge","1","3"
44,"Male",40552,619,"Fashion","Sezzle",266,"Paid On Time","Mid-Tier","Desktop","4G/5G",120,"Edge","0","1"
55,"Male",24805,448,"Fashion","Sezzle",298,"Paid On Time","Entry-Level","Mobile","VPN",137,"Firefox","0","1"
50,"Female",62127,505,"Groceries","Affirm",54,"Paid On Time","Mid-Tier","Mobile","WiFi",136,"Firefox","0","2"
23,"Female",42435,358,"Home & Furniture","Sezzle",190,"Paid On Time","Mid-Tier","Mobile","4G/5G",21,"Safari","0","1"
30,"Female",51097,744,"Groceries","Affirm",119,"Paid On Time","Mid-Tier","Mobile","WiFi",162,"Firefox","0","1"
30,"Female",110237,358,"Fashion","Sezzle",59,"Late Payment","Wealth-Tier","Desktop","VPN",38,"Firefox","0","3"
30,"Female",24521,396,"Electronics","Afterpay",408,"Paid On Time","Entry-Level","Mobile","VPN",29,"Edge","0","1"
37,"Male",43417,559,"Home & Furniture","Klarna",154,"Defaulted","Mid-Tier","Tablet","4G/5G",101,"Firefox","1","1"
53,"Female",64307,537,"Electronics","Sezzle",1363,"Late Payment","Mid-Tier","Desktop","VPN",107,"Edge","0","2"
54,"Female",72881,661,"Beauty","Affirm",265,"Paid On Time","Wealth-Tier","Mobile","VPN",118,"Safari","0","2"
62,"Male",109423,827,"Fashion","Sezzle",66,"Paid On Time","Wealth-Tier","Desktop","WiFi",127,"Chrome","0","3"
26,"Male",113452,386,"Electronics","Afterpay",343,"Paid On Time","Wealth-Tier","Mobile","WiFi",39,"Firefox","0","3"
34,"Female",36654,709,"Beauty","Klarna",137,"Paid On Time","Mid-Tier","Mobile","WiFi",167,"Safari","0","1"
52,"Female",115650,349,"Beauty","Klarna",214,"Paid On Time","Wealth-Tier","Mobile","WiFi",12,"Chrome","0","3"
35,"Male",89833,826,"Fashion","Afterpay",154,"Late Payment","Wealth-Tier","Tablet","WiFi",48,"Edge","0","3"
42,"Female",68811,695,"Travel","Afterpay",716,"Paid On Time","Mid-Tier","Desktop","4G/5G",125,"Edge","0","2"
32,"Female",106419,616,"Groceries","Affirm",249,"Late Payment","Wealth-Tier","Tablet","4G/5G",43,"Safari","0","3"
40,"Non-Binary",115454,470,"Beauty","Affirm",82,"Paid On Time","Wealth-Tier","Mobile","4G/5G",108,"Chrome","0","3"
18,"Female",82095,682,"Home & Furniture","Klarna",195,"Paid On Time","Wealth-Tier","Mobile","4G/5G",169,"Safari","0","2"
58,"Female",78209,566,"Fashion","Afterpay",28,"Paid On Time","Wealth-Tier","Mobile","VPN",24,"Chrome","0","2"
55,"Female",78887,545,"Groceries","Sezzle",93,"Paid On Time","Wealth-Tier","Mobile","4G/5G",24,"Chrome","0","2"
35,"Female",39854,483,"Home & Furniture","Affirm",171,"Late Payment","Mid-Tier","Mobile","4G/5G",107,"Firefox","0","1"
18,"Female",49126,447,"Travel","Afterpay",2172,"Defaulted","Mid-Tier","Desktop","VPN",65,"Edge","1","1"
56,"Female",111092,676,"Groceries","Sezzle",165,"Paid On Time","Wealth-Tier","Mobile","WiFi",35,"Chrome","0","3"
27,"Female",114020,501,"Fashion","Sezzle",224,"Defaulted","Wealth-Tier","Tablet","4G/5G",95,"Chrome","1","3"
48,"Female",68497,516,"Home & Furniture","Affirm",101,"Paid On Time","Mid-Tier","Mobile","WiFi",63,"Safari","0","2"
55,"Female",39596,681,"Fashion","Sezzle",271,"Paid On Time","Mid-Tier","Mobile","WiFi",117,"Chrome","0","1"
24,"Male",27342,611,"Travel","Sezzle",558,"Defaulted","Entry-Level","Tablet","WiFi",79,"Firefox","1","1"
55,"Female",96140,554,"Beauty","Afterpay",40,"Paid On Time","Wealth-Tier","Mobile","4G/5G",158,"Safari","0","3"
25,"Male",23172,329,"Beauty","Klarna",74,"Late Payment","Entry-Level","Mobile","WiFi",80,"Chrome","0","1"
